Gemeinde,Ort,PLZ,Strasse / Nr.,Ensemble,Objekt,GVZ Nr.,Einstufung,Festsetzung,Erlass,Schutz,Grundbucheintrag
Unterstammheim,Unterstammheim,8476,Untergasse 1,,"Bauernhaus, ehem.",29201153,-,,,PD,30/12/1974
Unterstammheim,Unterstammheim,8476,Untergasse 7c,Unterstammheim: Untergasse 7,"Bauernhaus, ehem.",4200150,-,,,PD,27/11/1985
Unterstammheim,Unterstammheim,8476,Wehrligasse 5a; Wehrligasse 5b,,"Bauernhaus, ehem. und Oele",29201131,-,,,PD,7/6/1985
Unterstammheim,Unterstammheim,8476,,Unterstammheim: Sperrstelle 617,Centurion-Bunker A05577,,regional,,,-,
Unterstammheim,Unterstammheim,8476,,Unterstammheim: Sperrstelle 617,Centurion-Bunker A05578,,regional,,,-,
Unterstammheim,Unterstammheim,8476,,Unterstammheim: Sperrstelle 617,Panzersperre T02665,,regional,,,-,
Unterstammheim,Unterstammheim,8476,,Unterstammheim: Sperrstelle 617,Unterstand F06704,,regional,,,-,
Urdorf,Urdorf,8902,Birmensdorferstrasse 106b,Urdorf: Ehem. Kleinbauernhaus,Hausteil 1,25000388,-,,,PD,18/12/1997
Urdorf,Urdorf,8902,Birmensdorferstrasse 122,Urdorf: «Zur Sonne»,Wohn- und Gasthaus,25000408,kantonal,19/12/1979,"RRB Nr. 1625/1984 Limmattal, RRB Nr. 5113/1979 Liste Kanton",ÖREB,20/12/1982
Urdorf,Urdorf,8902,Birmensdorferstrasse 147,,Ehem. Bauernhaus,25000465,-,,,PD,20/4/1990
Urdorf,Urdorf,8902,Birmensdorferstrasse 149,Urdorf: Ehem. Badstätte,Wohnhaus,25000467,regional,19/12/1979,"RRB Nr. 1625/1984 Limmattal, RRB Nr. 5113/1979 Liste Kanton",ÖREB,19/5/2016
Urdorf,Urdorf,8902,Birmensdorferstrasse 77,,Sport- und Schwimmhalle,25001172,regional,13/9/2019,AREV Nr. 0848/2019 Liste und Inventarblatt,-,
Urdorf,Urdorf,8902,Dorfstrasse 19a,,Ehem. Feuerwehrlokal,25000311,-,,,PD,11/4/1991
Urdorf,Urdorf,8902,Im Moos 26; Im Moos 24,Urdorf: Oberstufenschulhaus Moosmatt,Oberstufenschulhaus,25001162,regional,13/9/2019,AREV Nr. 0848/2019 Liste und Inventarblatt,-,
Urdorf,Urdorf,,Im Moss 24 bei,Urdorf: Oberstufenschulhaus Moosmatt,Umgebungsgestaltung,,regional,13/9/2019,AREV Nr. 0848/2019 Liste und Inventarblatt,-,
Urdorf,Urdorf,8902,In der Halden 15,,Einfamilienhaus,25001236,regional,13/9/2019,AREV Nr. 0848/2019 Liste und Inventarblatt,-,
Urdorf,Urdorf,8902,Kirchgasse 15,Urdorf: Pfrundliegenschaft,Ref. Pfarrhaus,25000370,regional,19/12/1979,"RRB Nr. 1625/1984 Limmattal, RRB Nr. 5113/1979 Liste Kanton",PD,3/6/1971
Urdorf,Urdorf,8902,Kirchgasse 15.1,Urdorf: Pfrundliegenschaft,Ehem. Waschhaus,25000372,regional,19/12/1979,"RRB 1625/1984 Limmattal, RRB 5113/1979 Liste Kanton",PD,3/6/1971
Urdorf,Urdorf,8902,Kirchgasse 6.1,Urdorf: Pfrundliegenschaft,Ref. Kirche,25000367,kantonal,19/12/1979,"RRB 1625/1984 Limmattal, RRB 5113/1979 Liste Kanton",-,
Urdorf,Urdorf,8902,Reppischtal 2,Urdorf: Ehem. Kapelle St. Georg,Wohnhaus mit Schopf,25000492,regional,19/12/1979,"RRB 1625/1984 Limmattal, RRB 5113/1979 Liste Kanton",-,
Urdorf,Urdorf,8902,Reppischtal 3,Urdorf: Ehem. Kapelle St. Georg,Ehem. Kapelle,25000496,regional,19/12/1979,"RRB 1625/1984 Limmattal, RRB 5113/1979 Liste Kanton",-,
Urdorf,Urdorf,8902,Sonnhaldenstrasse 14,,Einfamilienhaus,25001199,regional,13/9/2019,AREV Nr. 0848/2019 Liste und Inventarblatt,-,
Urdorf,Urdorf,8902,,Urdorf: Sperrstelle 5050,Geschützstand A05204,,kantonal,13/9/2019,AREV Nr. 0848/2019 Liste und Inventarblatt,-,
Urdorf,Urdorf,8902,,Urdorf: Sperrstelle 5050,Geschützstand A05205,,kantonal,13/9/2019,AREV Nr. 0848/2019 Liste und Inventarblatt,-,
Urdorf,Urdorf,8902,,Urdorf: Sperrstelle 5050,Geschützstand A05207,,kantonal,13/9/2019,AREV Nr. 0848/2019 Liste und Inventarblatt,-,
Urdorf,Urdorf,8902,,Urdorf: Sperrstelle 5050,Geschützstand A05208,,kantonal,13/9/2019,AREV Nr. 0848/2019 Liste und Inventarblatt,-,
Urdorf,Urdorf,8902,,Urdorf: Sperrstelle 5050,Kleinunterstand A04932,,kantonal,13/9/2019,AREV Nr. 0848/2019 Liste und Inventarblatt,-,
Urdorf,Urdorf,8902,,Urdorf: Sperrstelle 5050,Kleinunterstand A04933,,kantonal,13/9/2019,AREV Nr. 0848/2019 Liste und Inventarblatt,-,
Urdorf,Urdorf,8902,,Urdorf: Sperrstelle 5050,Kleinunterstand A04940,,kantonal,13/9/2019,AREV Nr. 0848/2019 Liste und Inventarblatt,-,
Urdorf,Urdorf,8902,,Urdorf: Sperrstelle 5050,Kleinunterstand A04941,,kantonal,13/9/2019,AREV Nr. 0848/2019 Liste und Inventarblatt,-,
Urdorf,Urdorf,8902,,Urdorf: Sperrstelle 5050,Kleinunterstand A04942,,kantonal,13/9/2019,AREV Nr. 0848/2019 Liste und Inventarblatt,-,
Urdorf,Urdorf,8902,,Urdorf: Sperrstelle 5050,Kleinunterstand A04943,,kantonal,13/9/2019,AREV Nr. 0848/2019 Liste und Inventarblatt,-,
Urdorf,Urdorf,8902,,Urdorf: Sperrstelle 5050,Kleinunterstand A04944,,kantonal,13/9/2019,AREV Nr. 0848/2019 Liste und Inventarblatt,-,
Urdorf,Urdorf,8902,,Urdorf: Sperrstelle 5050,Kleinunterstand A04945,,kantonal,13/9/2019,AREV Nr. 0848/2019 Liste und Inventarblatt,-,
Urdorf,Urdorf,8902,,Urdorf: Sperrstelle 5047 Unterreppischtal,Kleinunterstand A05199,,kantonal,13/9/2019,AREV Nr. 0848/2019 Liste und Inventarblatt,-,
Urdorf,Urdorf,8902,,Urdorf: Sperrstelle 5047 Unterreppischtal,Kleinunterstand A05200,,kantonal,13/9/2019,AREV Nr. 0848/2019 Liste und Inventarblatt,-,
Urdorf,Urdorf,8902,,Urdorf: Sperrstelle 5047 Unterreppischtal,Kleinunterstand A05201,,kantonal,13/9/2019,AREV Nr. 0848/2019 Liste und Inventarblatt,-,
Urdorf,Urdorf,8902,,Urdorf: Sperrstelle 5050,Kleinunterstand A05202,,kantonal,13/9/2019,AREV Nr. 0848/2019 Liste und Inventarblatt,-,
Urdorf,Urdorf,8902,,Urdorf: Sperrstelle 5050,Kleinunterstand A05203,,kantonal,13/9/2019,AREV Nr. 0848/2019 Liste und Inventarblatt,-,
Urdorf,Urdorf,8902,,Urdorf: Sperrstelle 5050,Panzerhindernis T02545,,kantonal,13/9/2019,AREV Nr. 0848/2019 Liste und Inventarblatt,-,
Urdorf,Urdorf,8902,,Urdorf: Sperrstelle 5047 Unterreppischtal,Panzerhindernis T02550,,kantonal,13/9/2019,AREV Nr. 0848/2019 Liste und Inventarblatt,-,
Urdorf,Urdorf,8902,,Urdorf: Sperrstelle 5050,Unterstand mit Feuerstellung für Infanteriekanone A05206,,kantonal,13/9/2019,AREV Nr. 0848/2019 Liste und Inventarblatt,-,
Urdorf,Urdorf,8902,,Urdorf: Sperrstelle 5050,Unterstand mit Feuerstellung für Infanteriekanone A05209,,kantonal,13/9/2019,AREV Nr. 0848/2019 Liste und Inventarblatt,-,
Urdorf,Urdorf,8902,,Urdorf: Sperrstelle 5050,Unterstand mit Feuerstellung für Infanteriekanone A05213,,kantonal,13/9/2019,AREV Nr. 0848/2019 Liste und Inventarblatt,-,
Urdorf,Urdorf,8902,,Urdorf: Sperrstelle 5050,Unterstand mit Feuerstellung für Infanteriekanone A05215,,kantonal,13/9/2019,AREV Nr. 0848/2019 Liste und Inventarblatt,-,
Urdorf,Urdorf,8902,,Urdorf: Sperrstelle 5050,Unterstand mit Feuerstellung für Infanteriekanone A05218,,kantonal,13/9/2019,AREV Nr. 0848/2019 Liste und Inventarblatt,-,
Urdorf,Urdorf,8902,,Urdorf/Dietikon: Sperrstelle 5048 «Festung Dietikon»,Geschützstand A05222,,regional,13/9/2019,AREV Nr. 0848/2019 Liste und Inventarblatt,-,
Urdorf,Urdorf,8902,,Urdorf/Dietikon: Sperrstelle 5048 «Festung Dietikon»,Panzerhindernis T02571,,regional,13/9/2019,AREV Nr. 0848/2019 Liste und Inventarblatt,-,
Uster,Freudwil,8615,Im Dörfli,,Speicher,19801188,kantonal,19/12/1979,"RRB Nr. 3488/1987 Zürcher Oberland, RRB Nr. 5113/1979 Liste Kanton",ÖREB,24/8/2011
Uster,Freudwil,8615,Schwendistrasse 12,,Bauernhaus,19801200,-,,,PD,25/4/1991
Uster,Nänikon,8606,Denkmalweg,,Gedenkstein,,kantonal,19/12/1979,"RRB Nr. 3488/1987 Zürcher Oberland, RRB Nr. 5113/1979 Liste Kanton",-,
Uster,Nänikon,8606,Stationsstrasse 10; Stationsstrasse 8,,Wohnhaus mit Scheune,19801027,-,,,PD,17/9/1975
Uster,Nänikon,8606,Stationsstrasse 32,Uster: Fabrikantenvilla Stationsstrasse,Wohnhaus,19801013,-,,,PD,31/3/1983
Uster,Nänikon,8606,Stationsstrasse 32a,Uster: Fabrikantenvilla Stationsstrasse,Bürogebäude,19801012,-,,,PD,31/3/1983
Uster,Nänikon,8606,Stationsstrasse 4,,Schulhaus,19801030,-,,,PD,8/7/1987
Uster,Nänikon,8606,Stationsstrasse 49,Uster: Oberstufenschulanlage Wüeri,Schulhaus A,19803683,regional,6/9/2017,BDV Nr. 1164/2017 Einzelfestsetzung ohne Inventarblatt,ÖREB,16/11/2017
Uster,Nänikon,8606,Stationsstrasse 49 bei,Uster: Oberstufenschulanlage Wüeri,Schulhaus B,19800443,regional,6/9/2017,BDV Nr. 1164/2017 Einzelfestsetzung ohne Inventarblatt,ÖREB,16/11/2017
Uster,Nänikon,8606,Zürichstrasse 47,,Wohnhaus mit Restaurant,19800999,-,,,PD,29/2/1972
Uster,Riedikon,8616,Alte Blindenholzstrasse 6 bei,,Transformatorenstation Riedikon,19801523,regional,,,-,
Uster,Uster,8610,Aathalstrasse,,Feuerwehrgerätelokal,19800054,-,,,PD,4/4/1986
Uster,Uster,8610,Aathalstrasse 34,Uster: Baumwollspinnerei Caspar Huber,Fabrikantenvilla,19800135,-,,,PD,11/12/1992
Uster,Uster,8610,Aathalstrasse 74,Uster: Spinnerei Trümpler,Ehem. Webereigebäude,19800012,regional,19/12/1979,"RRB Nr. 3488/1987 Zürcher Oberland, RRB Nr. 5113/1979 Liste Kanton",PD,11/3/1996
Uster,Uster,8610,Aathalstrasse 76; Aathalstrasse 82; Aathalstrasse 84; Aathalstrasse 84a,Uster: Spinnerei Trümpler,Ehem. Spinnerei,19800012,regional,19/12/1979,"RRB Nr. 3488/1987 Zürcher Oberland, RRB Nr. 5113/1979 Liste Kanton",PD,15/12/2000
Uster,Uster,8610,Aathalstrasse 82 bei,Uster: Spinnerei Trümpler; Uster: WR Uster Nr. 31a und 31b,07 Turbinenhaus,19800012,regional,19/12/1979,"RRB Nr. 3488/1987 Zürcher Oberland, RRB Nr. 5113/1979 Liste Kanton",-,
Uster,Uster,8610,Aathalstrasse 85,Uster: Spinnerei Trümpler,Ehem. Kosthaus,19800017,regional,19/12/1979,"RRB Nr. 3488/1987 Zürcher Oberland, RRB Nr. 5113/1979 Liste Kanton",PD,29/5/2007
Uster,Uster,8610,Aathalstrasse 85 bei,Uster: Spinnerei Trümpler,Waschhaus,19800364,-,,,PD,29/5/2007
Uster,Uster,8610,Aathalstrasse 87,Uster: Spinnerei Trümpler,Ehem. Fabrikantenwohnhaus,19800016,regional,19/12/1979,"RRB Nr. 3488/1987 Zürcher Oberland, RRB Nr. 5113/1979 Liste Kanton",-,
Uster,Uster,8610,Aathalstrasse 87 bei,Uster: Spinnerei Trümpler,Scheune,19800015,regional,,,-,
Uster,Uster,8610,Aathalstrasse 87 bei,Uster: Spinnerei Trümpler,Schopf,19800014,regional,,,-,
Uster,Uster,8610,Bahnhofstrasse 17; Gotthardweg 2,,Stadthaus,19803442,kantonal,,,-,
Uster,Uster,8610,Bankstrasse 2,Uster: Bahnhofanlage Uster,Aufnahmegebäude,19801921,kantonal,,,-,
Uster,Uster,8610,Bankstrasse 5,,Bankgebäude ehem. «Schweizerische Volksbank»,19801989,regional,19/12/1979,"RRB Nr. 3488/1987 Zürcher Oberland, RRB Nr. 5113/1979 Liste Kanton",PD,24/8/2011
Uster,Uster,8610,Berchtoldstrasse,Uster: Eidgenössische Zeughäuser Uster,Zeughaus 2 HB,19806822,regional,,,-,
Uster,Uster,8610,Berchtoldstrasse 10,Uster: Eidgenössische Zeughäuser Uster,Zeughaus 3 HC,19806823,regional,,,-,
Uster,Uster,8610,Berchtoldstrasse 10 bei,Uster: Eidgenössische Zeughäuser Uster,Kegel-Bunker A03378/SR,,regional,,,-,
Uster,Uster,8610,Berchtoldstrasse 12,Uster: Eidgenössische Zeughäuser Uster,Zeughaus 4 HD,19806824,regional,,,-,
Uster,Uster,8610,Brauereistrasse 11,Uster: Ehem. Bierbrauerei Barthenstein,Ehem. Fabrikantenvilla,19802293,regional,19/12/1979,"RRB Nr. 3488/1987 Zürcher Oberland, RRB Nr. 5113/1979 Liste Kanton",-,
Uster,Uster,8610,Brauereistrasse 12,Uster: Ehem. Bierbrauerei Barthenstein,Wohn- und Gewerbehaus,19802388,regional,,,-,
Uster,Uster,8610,Brauereistrasse 14; Brauereistrasse 16; Brauereistrasse 18,Uster: Ehem. Bierbrauerei Barthenstein,Lagergebäude mit Büro,19802300,regional,19/12/1979,"RRB Nr. 3488/1987 Zürcher Oberland, RRB Nr. 5113/1979 Liste Kanton",ÖREB,22/1/2013
Uster,Uster,8610,Brauereistrasse 15; Brauereistrasse 17,Uster: Ehem. Bierbrauerei Barthenstein,Ehem. Sudhaus und Brauereigebäude,19802296,regional,19/12/1979,"RRB Nr. 3488/1987 Zürcher Oberland, RRB Nr. 5113/1979 Liste Kanton",PD,20/4/1993
Uster,Uster,8610,Brauereistrasse 18 bei,Uster: Ehem. Bierbrauerei Barthenstein,Gerätehaus,19802299,regional,,,-,
Uster,Uster,8610,Brauereistrasse 18 bei,Uster: Ehem. Bierbrauerei Barthenstein,"Transformatorenstation, abgebrochen",,regional,,,-,
Uster,Uster,8610,Brunnenstrasse 27,,Villa Bianchini,19801822,-,,,PD,4/3/1992
Uster,Uster,8610,Burgstrasse 81,,Gasthaus «Krone»,19801440,-,,,PD,8/11/1989
Uster,Uster,8610,Denkmalstrasse 10,,Zimikerhaus,19802487,-,,,PD,1/9/1994
Uster,Uster,8610,Florastrasse 18,Uster: Ehem. Baumwollspinnerei Zangger (später Trüb) mit Fabrikantenvilla; Uster: Fabrikantenvilla mit Nebengebäude,Ehem. Fabrikantenvilla,19802263,regional,19/12/1979,"RRB Nr. 3488/1987 Zürcher Oberland, RRB Nr. 5113/1979 Liste Kanton",PD,1/4/1974
Uster,Uster,8610,Florastrasse 18.1,Uster: Ehem. Baumwollspinnerei Zangger (später Trüb) mit Fabrikantenvilla; Uster: Fabrikantenvilla mit Nebengebäude,Waschhaus,19802262,regional,19/12/1979,"RRB Nr. 3488/1987 Zürcher Oberland, RRB Nr. 5113/1979 Liste Kanton",-,
Uster,Uster,8610,Florastrasse 2,,Wohn- und Geschäftshaus,19802272,-,,,PD,10/3/1982
Uster,Uster,8610,Florastrasse 26,,Kinderkrippe Flora,19802380,regional,,,PD,5/2/1979
Uster,Uster,8610,Florastrasse 40,Uster: ehem. Baumwollspinnerei Kunz,Wohnhaus,19800237,kantonal,19/12/1979,"RRB Nr. 3488/1987 Zürcher Oberland, RRB Nr. 5113/1979 Liste Kanton",-,
Uster,Uster,8610,Florastrasse 42,Uster: ehem. Baumwollspinnerei Kunz,Fabrikgebäude,19800216,kantonal,19/12/1979,"RRB Nr. 3488/1987 Zürcher Oberland, RRB Nr. 5113/1979 Liste Kanton",-,
Uster,Uster,8610,Friedhofstrasse 3,Uster: Werkheim Uster/Heusserguet,Behindertenheim,19802468,-,,,PD,13/6/1994
Uster,Uster,8610,Friedhofstrasse 3 bei,Uster: Werkheim Uster/Heusserguet,Wohnhaus,19802469,-,,,PD,13/6/1994
Uster,Uster,8610,Fuchsgasse 21 bei,,Speicher,19806128,-,,,PD,31/3/1998
Uster,Uster,8610,Gerbestrasse 7,,Freie evangelische Kirche,19802529,regional,19/12/1979,"RRB Nr. 3488/1987 Zürcher Oberland, RRB Nr. 5113/1979 Liste Kanton",ÖREB,16/11/2018
Uster,Uster,8610,Gerichtsstrasse 17,Uster: Bezirksgebäude Uster,Bezirksgebäude,19802054,regional,19/12/1979,"RRB Nr. 3488/1987 Zürcher Oberland, RRB Nr. 5113/1979 Liste Kanton",-,
Uster,Uster,8610,Glärnischstrasse 2,Uster: Wohnhäuser,Haus Glärnischstrasse 2,19801776,-,,,PD,8/10/1990
Uster,Uster,8610,Glärnischstrasse 4,Uster: Wohnhäuser,Haus Glärnischstrasse 4,19801777,-,,,PD,8/10/1990
Uster,Uster,8610,Glärnischstrasse 6,Uster: Wohnhäuser,Haus Glärnischstrasse 6,19801778,-,,,PD,8/10/1990
Uster,Uster,8610,Gotthardweg 5,,Kindergarten,19802150,regional,,,-,
Uster,Uster,8610,Gschwaderstrasse 84,"Uster: Ehem. Statthalterei, sog. «Winikerhof»",Ehem. Statthalterei,19801135,kantonal,19/12/1979,RRB Nr. 5113/1979 Liste Kanton,PD,15/1/1979
Uster,Uster,8610,Gschwaderstrasse 84 bei,"Uster: Ehem. Statthalterei, sog. «Winikerhof»",Waschhaus,19801134,kantonal,19/12/1979,RRB Nr. 5113/1979 Liste Kanton,PD,6/6/2000
Uster,Uster,8610,Gschwaderstrasse 84 bei,"Uster: Ehem. Statthalterei, sog. «Winikerhof»",Wohnhaus,19804550,kantonal,19/12/1979,RRB Nr. 5113/1979 Liste Kanton,PD,15/1/1979
Uster,Uster,8610,Hasenbühlstrasse 10,Uster: Primarschulanlage Hasenbühl,Schulhaus,19801803,regional,19/12/1979,"RRB Nr. 3488/1987 Zürcher Oberland, RRB Nr. 5113/1979 Liste Kanton",PD,8/2/1991
Uster,Uster,8610,Hasenbühlstrasse 10,Uster: Primarschulanlage Hasenbühl,Wandbrunnen,19801803,regional,19/12/1979,"RRB Nr. 3488/1987 Zürcher Oberland, RRB Nr. 5113/1979 Liste Kanton",-,
Uster,Uster,8610,Hasenbühlstrasse 10 bei,Uster: Primarschulanlage Hasenbühl,Schulhausbrunnen,,regional,19/12/1979,"RRB Nr. 3488/1987 Zürcher Oberland, RRB Nr. 5113/1979 Liste Kanton",-,
Uster,Uster,8610,Hasenbühlstrasse 10 bei,Uster: Primarschulanlage Hasenbühl,Turnhalle,19801803,regional,19/12/1979,"RRB Nr. 3488/1987 Zürcher Oberland, RRB Nr. 5113/1979 Liste Kanton",PD,8/2/1991
Uster,Uster,8610,Im Lot 4; Im Lot 5; Im Lot 6; Im Lot 7,Uster: Ehem. Baumwollspinnerei Uster AG (BUAG),Kosthaus der ehem. Baumwollspinnerei Uster AG (BUAG),19802611,-,,,PD,18/12/1998
Uster,Uster,8610,Im Lot 8,Uster: Ehem. Baumwollspinnerei Uster AG (BUAG),06 Turbinenhaus,19802613,regional,8/11/2011,BDV Nr. 3062/2011 Einzelfestsetzung aufgrund Unterschutzstellung ohne Inventarblatt,ÖREB,25/1/2012
Uster,Uster,8610,Industriestrasse 1a,Uster: Bahnhofanlage Uster,"Lokremise 1, später Giesserei",19801864,kantonal,27/2/1985,RRB Nr. 758/1985 Einzelfestsetzung ohne Inventarblatt,-,
Uster,Uster,8610,Industriestrasse 1b,Uster: Bahnhofanlage Uster,"Werkstattgebäude, später Giesserei",19801867,kantonal,27/2/1985,RRB Nr. 758/1985 Einzelfestsetzung ohne Inventarblatt,-,
Uster,Uster,8610,Industriestrasse 1c,Uster: Bahnhofanlage Uster,Lokremise 2,19801866,kantonal,27/2/1985,RRB Nr. 758/1985 Einzelfestsetzung ohne Inventarblatt,-,
Uster,Uster,8615,Lediweg 4,,Wohnhaus,19801581,regional,,,-,
Uster,Uster,8610,Schlossweg 1,Uster: Schlossanlage Uster,Schloss,19802332,kantonal,19/12/1979,"RRB Nr. 3488/1987 Zürcher Oberland, RRB Nr. 5113/1979 Liste Kanton",PD,2/8/1984
Uster,Uster,8610,Schlossweg 3,Uster: Schlossanlage Uster,Wohnhaus mit Scheune,19802335,kantonal,19/12/1979,"RRB Nr. 3488/1987 Zürcher Oberland, RRB Nr. 5113/1979 Liste Kanton",-,
Uster,Uster,8610,Schlossweg 3 bei,Uster: Schlossanlage Uster,Gartenpavillon,19802335,kantonal,19/12/1979,"RRB Nr. 3488/1987 Zürcher Oberland, RRB Nr. 5113/1979 Liste Kanton",-,
Uster,Uster,8610,Schlossweg 4,Uster: Schlossanlage Uster,Wohnhaus mit Restaurant,19802336,kantonal,19/12/1979,"RRB Nr. 3488/1987 Zürcher Oberland, RRB Nr. 5113/1979 Liste Kanton",-,
Uster,Uster,8610,Schulweg 4,Uster: Schulanlage  Dorf,Altes Schulhaus Kirchuster,19802524,-,,,PD,21/9/1989
Uster,Uster,8610,Schulweg 6,Uster: Schulanlage  Dorf,Schulhaus,19802519,-,,,PD,20/3/1991
Uster,Uster,8610,Seestrasse 100 bei; Seestrasse 98 bei,"Uster: ehem. Spindel-, Motoren- und Maschinenfabrik AG (SMM), heute Schliiffi AG; Uster: Wasserkraftanlage der ehem. Spindel-, Motoren- und Maschinenfabrik AG (SMM), heute Schliiffi AG",04 Unterwasserkanal/Rücklauf unterirdisch,,regional,,,-,
Uster,Uster,8610,Seestrasse 106,"Uster: Fabrikensemble der ehem. Seidenspinnerei Bindschädler, heute Turicum Niederuster AG mit Park und Wasserkraftanlagen",Ehem. Fabrikantenwohnhaus,19800723,regional,19/12/1979,"RRB Nr. 3488/1987 Zürcher Oberland, RRB Nr. 5113/1979 Liste Kanton",-,
Uster,Uster,8610,Seestrasse 106 bei,"Uster: Fabrikensemble der ehem. Seidenspinnerei Bindschädler, heute Turicum Niederuster AG mit Park und Wasserkraftanlagen; Uster: Wasserkraftanlage der ehem. Seidenspinnerei Bindschädler, heute Turicum Niederuster AG",1 Kanaleinlauf,,regional,19/12/1979,"RRB Nr. 3488/1987 Zürcher Oberland, RRB Nr. 5113/1979 Liste Kanton",-,
Uster,Uster,8610,Seestrasse 106 bei; Seestrasse 108 bei,"Uster: Fabrikensemble der ehem. Seidenspinnerei Bindschädler, heute Turicum Niederuster AG mit Park und Wasserkraftanlagen",Parkanlage,,regional,19/12/1979,"RRB Nr. 3488/1987 Zürcher Oberland, RRB Nr. 5113/1979 Liste Kanton",-,
Uster,Uster,8610,Seestrasse 108,"Uster: Fabrikensemble der ehem. Seidenspinnerei Bindschädler, heute Turicum Niederuster AG mit Park und Wasserkraftanlagen",Ehem. Wohnhaus und Scheune,19800724,regional,19/12/1979,"RRB Nr. 3488/1987 Zürcher Oberland, RRB Nr. 5113/1979 Liste Kanton",-,
Uster,Uster,8610,Seestrasse 108 bei,"Uster: Fabrikensemble der ehem. Seidenspinnerei Bindschädler, heute Turicum Niederuster AG mit Park und Wasserkraftanlagen; Uster: Wasserkraftanlage der ehem. Seidenspinnerei Bindschädler, heute Turicum Niederuster AG",2 Oberwasserkanal (Gewölbe),,regional,19/12/1979,"RRB Nr. 3488/1987 Zürcher Oberland, RRB Nr. 5113/1979 Liste Kanton",-,
Uster,Uster,8610,Seestrasse 110a; Seestrasse 110b,"Uster: Fabrikensemble der ehem. Seidenspinnerei Bindschädler, heute Turicum Niederuster AG mit Park und Wasserkraftanlagen; Uster: Wasserkraftanlage der ehem. Seidenspinnerei Bindschädler, heute Turicum Niederuster AG",3 Turbinenkeller,19800725,regional,19/12/1979,"RRB Nr. 3488/1987 Zürcher Oberland, RRB Nr. 5113/1979 Liste Kanton",-,
Uster,Uster,8610,Seestrasse 110a; Seestrasse 110b,"Uster: Fabrikensemble der ehem. Seidenspinnerei Bindschädler, heute Turicum Niederuster AG mit Park und Wasserkraftanlagen",Ehem. Seidenspinnerei,19800725,regional,19/12/1979,"RRB Nr. 3488/1987 Zürcher Oberland, RRB Nr. 5113/1979 Liste Kanton",-,
Uster,Uster,8610,Seestrasse 98,"Uster: ehem. Spindel-, Motoren- und Maschinenfabrik AG (SMM), heute Schliiffi AG; Uster: Wasserkraftanlage der ehem. Spindel-, Motoren- und Maschinenfabrik AG (SMM), heute Schliiffi AG",03 Turbinenhaus,19800675,regional,,,-,
Uster,Uster,8610,Seestrasse 98 bei,"Uster: ehem. Spindel-, Motoren- und Maschinenfabrik AG (SMM), heute Schliiffi AG; Uster: Wasserkraftanlage der ehem. Spindel-, Motoren- und Maschinenfabrik AG (SMM), heute Schliiffi AG",02 Oberwasserkanal,,regional,,,-,
Uster,Uster,8610,Sonnenbergstrasse 11,Uster: Wasserkraftanlage der ehem. Hertermühle; Uster: Ehem. Hertermühle,Ehem. Mühlegebäude,19800588,kantonal,19/12/1979,"RRB Nr. 3488/1987 Zürcher Oberland, RRB Nr. 5113/1979 Liste Kanton",ÖREB,7/3/1977
Uster,Uster,8610,Sonnenbergstrasse 11,Uster: Wasserkraftanlage der ehem. Hertermühle; Uster: Ehem. Hertermühle,Ehem. Scheune,19800588,kantonal,19/12/1979,"RRB Nr. 3488/1987 Zürcher Oberland, RRB Nr. 5113/1979 Liste Kanton",ÖREB,7/3/1977
Uster,Uster,8610,Sonnenbergstrasse 11 bei,Uster: Wasserkraftanlage der ehem. Hertermühle,2.1 Turbinenhaus mit neuer Turbine,,kantonal,19/12/1979,"RRB Nr. 3488/1987 Zürcher Oberland, RRB Nr. 5113/1979 Liste Kanton",-,
Uster,Uster,8610,Sonnenbergstrasse 11 bei,Uster: Wasserkraftanlage der ehem. Hertermühle,2.2 Alte Turbine,,kantonal,19/12/1979,"RRB Nr. 3488/1987 Zürcher Oberland, RRB Nr. 5113/1979 Liste Kanton",-,
Uster,Uster,8610,Turbinenweg 4 bei,Uster: Zellweger-Areal Uster,09 Turbinenkeller,19800570,regional,,,-,
Uster,Uster,8610,Winikerstrasse 20,Uster: Eidgenössische Zeughäuser Uster,Motorfahrzeughalle MH,,regional,,,-,
Uster,Uster,8610,Zentralstrasse 27,Uster: Ehem. Untervogtshaus,Hausteil 1,19802322,-,,,PD,29/3/1978
Uster,Uster,8610,Zentralstrasse 33,Uster: Ehem. Untervogtshaus,Hausteil 4,19802325,-,,,PD,29/3/1978
Uster,Uster,8610,Zentralstrasse 34,,Wohnhaus,19802435,-,,,PD,31/7/1978
Uster,Uster,8610,Zentralstrasse 35,Uster: Ehem. Untervogtshaus,Hausteil 5,19802326,-,,,PD,1/2/1985
Uster,Uster,8610,Zentralstrasse 38,Uster: Ref. Kirchgemeinde,Ehem. Pfarrhaus,19802441,-,,,PD,29/8/1988
Uster,Uster,8610,Zentralstrasse 38 bei,Uster: Ref. Kirchgemeinde,Waschhaus mit Schopf,19802440,-,,,PD,16/12/1965
